id,example_ja,example_zh
n3_egg_0381,夕焼けを見ながら家に帰りました。,我一邊看晚霞一邊回家。
n3_egg_0382,遅刻の申し訳を考えても仕方がありません。,想遲到的藉口也沒有用。
n3_egg_0383,空のペットボトルをリサイクルに出しました。,我把空寶特瓶拿去回收。
n3_egg_0384,雪の日はブーツを履いて出かけます。,下雪天會穿靴子出門。
n3_egg_0385,祖母の好物は甘いまんじゅうです。,祖母愛吃的東西是甜饅頭。
n3_egg_0386,この坂道を上ると駅に着きます。,爬上這個坡道就會到車站。
n3_egg_0387,父は普通のサラリーマンです。,爸爸是一般上班族。
n3_egg_0388,交渉は順調な運びとなりました。,交涉進展順利。
n3_egg_0389,動物園でライオンを見ました。,我在動物園看了獅子。
n3_egg_0390,日差しが強いのでサングラスをかけました。,陽光很強，所以我戴了太陽眼鏡。
n3_egg_0391,花壇にチューリップを植えました。,我在花壇種了鬱金香。
n3_egg_0392,このペンを十年以上愛用しています。,這枝筆我愛用了十年以上。
n3_egg_0393,期限を過ぎた券は無効です。,過期的票券無效。
n3_egg_0394,彼女はファッションに詳しいです。,她很懂時尚。
n3_egg_0395,駅から会場までのアクセスを調べました。,我查了從車站到會場的交通方式。
n3_egg_0396,彼は変人と言われても気にしません。,他就算被說是怪人也不在意。
n3_egg_0397,くしゃみが止まりません。,噴嚏停不下來。
n3_egg_0398,申込書に名字を書いてください。,請在報名表上寫姓氏。
n3_egg_0399,締め切りを一週間延ばしました。,截止日期延後了一週。
n3_egg_0400,二つの意見には共通点があります。,兩個意見有共同點。
n3_egg_0401,新入生のための説明会があります。,有為新生舉辦的說明會。
n3_egg_0402,イタリア料理の店で夕食を食べました。,我在義大利料理店吃了晚餐。
n3_egg_0403,この店は朝十時に開店します。,這家店早上十點開始營業。
n3_egg_0404,彼女は大会で一位になりました。,她在大賽中得了第一名。
n3_egg_0405,申込用紙に名前を書いてください。,請在申請表上寫姓名。
n3_egg_0406,駅前で新しい店のちらしを配っていました。,車站前有人在發新店的傳單。
n3_egg_0407,努力したならそれだけ結果に表れます。,有努力的話，成果就會相應地表現出來。
n3_egg_0408,彼は若いころから芸術家を目指していました。,他年輕時就立志成為藝術家。
n3_egg_0410,最上階のレストランから夜景が見えます。,從最高樓層的餐廳看得到夜景。
n3_egg_0411,池の周りを一回り歩きました。,我繞著池塘走了一圈。
n3_egg_0412,一日中歩いてくたびれました。,走了一整天，累壞了。
n3_egg_0413,この本は十ドルで買えます。,這本書十美元就能買到。
n3_egg_0414,第一志望の大学に受かりました。,我考上了第一志願的大學。
n3_egg_0415,新型のスマートフォンが発売されました。,新型智慧型手機上市了。
n3_egg_0416,弟は去年より一回り大きくなりました。,弟弟比去年大了一圈。
n3_egg_0417,庭の芝を短く刈りました。,我把庭院的草皮剪短了。
n3_egg_0418,雨の日でも屋内で遊べます。,下雨天也可以在室內玩。
n3_egg_0419,市長が式典であいさつしました。,市長在典禮上致詞。
n3_egg_0420,予算を少しオーバーしてしまいました。,預算稍微超支了。
n3_egg_0421,新しい仕事にチャレンジしたいです。,我想挑戰新的工作。
n3_egg_0422,最後の直線で前の選手を追い抜きました。,在最後的直線上追過了前面的選手。
n3_egg_0424,駅の近くには飲食店が多いです。,車站附近有很多餐飲店。
n3_egg_0425,衣類はこの袋に入れてください。,衣物請放進這個袋子。
n3_egg_0426,気温は零度まで下がりました。,氣溫降到了零度。
n3_egg_0427,卵と牛乳をよくかき混ぜてください。,請把蛋和牛奶充分攪拌。
n3_egg_0428,雑巾で床を拭きました。,我用抹布擦了地板。
n3_egg_0429,体調が不調なので今日は早く帰ります。,因為身體狀況不好，今天要早點回去。
n3_egg_0430,りんごの皮を剝いて食べました。,我削了蘋果皮後吃。
n3_egg_0431,読み終わった本を図書館に返却しました。,我把看完的書歸還給圖書館。
n3_egg_0432,秋になると木の葉が赤くなります。,到了秋天，樹葉會變紅。
n3_egg_0433,自動販売機にコインを入れました。,我把硬幣投進自動販賣機。
n3_egg_0434,店員がオーダーを確認しました。,店員確認了點餐內容。
n3_egg_0435,旅行中はあちらこちらを見て回りました。,旅行時到處參觀了一番。
n3_egg_0436,分かりにくかったので言い直しました。,因為不好懂，所以我換個說法。
n3_egg_0437,暑い日に冷たいコーラを飲みました。,炎熱的日子喝了冰可樂。
n3_egg_0438,京都で一泊してから大阪へ行きました。,在京都住了一晚後去了大阪。
n3_egg_0439,キャベツを細く切ってサラダにします。,把高麗菜切細後做成沙拉。
n3_egg_0440,建物の東側に入口があります。,建築物的東側有入口。
n3_egg_0441,週に一回ピアノのレッスンを受けています。,我每週上一堂鋼琴課。
n3_egg_0443,森で木の実を拾いました。,我在森林裡撿了樹果。
n3_egg_0444,説明の一部分だけを引用しました。,我只引用了說明的一部分。
n3_egg_0445,紅茶にレモンを入れました。,我在紅茶裡加了檸檬。
n3_egg_0446,明日の予定を確認しました。,我確認了明天的行程。
n3_egg_0447,彼女はしたたかな人で簡単には負けません。,她是個強韌的人，不會輕易認輸。
n3_egg_0448,交通事故で道路が混んでいます。,因為交通事故，道路很塞。
n3_egg_0449,週末に銀座で買い物をしました。,週末在銀座買了東西。
n3_egg_0450,父は長年の勤めを終えて退職しました。,父親結束多年工作後退休了。
n3_egg_0451,古い家には強い愛着があります。,我對老家有很深的依戀。
n3_egg_0452,彼は難しい問題をいとも簡単に解きました。,他非常輕鬆地解開了難題。
n3_egg_0453,小学生のころ遠足で動物園へ行きました。,小學時遠足去了動物園。
n3_egg_0454,失敗した料理を作り直しました。,我把失敗的料理重新做了一次。
n3_egg_0455,京都府に住んでいます。,我住在京都府。
n3_egg_0456,大空を飛ぶ飛行機を見上げました。,我仰望在廣闊天空飛行的飛機。
n3_egg_0457,ドリンクはセルフサービスです。,飲料是自助式的。
n3_egg_0458,そのほかに質問はありますか。,除此之外還有問題嗎？
n3_egg_0459,大雨で電車が遅れました。,因為大雨，電車誤點了。
n3_egg_0460,彼の話はいつもお決まりの冗談で始まります。,他的話總是從固定套路的玩笑開始。
n3_egg_0461,小麦粉に水を少しずつ加えます。,把水一點一點加入麵粉。
n3_egg_0462,かばんを椅子に引っ掛けました。,我把包包掛在椅子上。
n3_egg_0463,昼ご飯に焼きそばを作りました。,午餐做了炒麵。
n3_egg_0464,会議において重要な決定がありました。,在會議中做出了重要決定。
n3_egg_0465,送料込みで三千円です。,含運費三千日圓。
n3_egg_0466,甥に誕生日プレゼントを送りました。,我送了生日禮物給姪子。
n3_egg_0467,会社は翌年に海外進出しました。,公司隔年進軍海外。
n3_egg_0468,荷物を段ボールに詰めました。,我把行李裝進紙箱。
n3_egg_0469,週末に水族館へ行きました。,週末去了水族館。
n3_egg_0470,子どもが部屋の中をあっちこっち走っています。,孩子在房間裡到處跑。
n3_egg_0471,新商品の試食ができます。,可以試吃新商品。
n3_egg_0472,彼はうつろな目で窓の外を見ていました。,他眼神茫然地看著窗外。
n3_egg_0474,合格発表まで一日中はらはらしていました。,到放榜前一整天都很緊張。
n3_egg_0475,テレビの音量を下げてください。,請把電視音量調小。
n3_egg_0476,好きな教科は歴史です。,我喜歡的科目是歷史。
n3_egg_0477,この駅には車椅子用の入口があります。,這個車站有輪椅專用入口。
n3_egg_0478,中級クラスで会話を練習しています。,我在中級班練習會話。
n3_egg_0479,この券は当日だけ使えます。,這張券只能當天使用。
n3_egg_0480,新聞紙で窓を拭きました。,我用報紙擦窗戶。
n3_egg_0481,電線にからすが止まっています。,電線上停著烏鴉。
n3_egg_0482,毎朝血圧を測っています。,我每天早上量血壓。
n3_egg_0483,地震で棚がぐらぐら揺れました。,地震時架子搖搖晃晃。
n3_egg_0484,朝の体操で体を伸ばしました。,早晨做體操伸展身體。
n3_egg_0485,暗くなると自動で電気が点きます。,天暗後燈會自動亮起來。
n3_egg_0486,野菜を強火で炒めます。,用大火炒蔬菜。
n3_egg_0487,これが彼が尊敬される所以です。,這就是他受人尊敬的原因。
n3_egg_0488,空き地に新しい家が建ちました。,空地上蓋了新房子。
n3_egg_0489,本文を読んでから問題に答えてください。,請讀完本文後回答問題。
n3_egg_0490,子どもにドーナツを買いました。,我買了甜甜圈給孩子。
n3_egg_0491,講座の申し込みは今日までです。,課程報名到今天為止。
n3_egg_0492,図書館では自転車の鍵も貸し出しています。,圖書館也有出借腳踏車鎖。
n3_egg_0493,交渉はとんとん拍子に進みました。,交涉順利地進行。
n3_egg_0494,選手のプレーに観客が拍手しました。,觀眾為選手的比賽表現鼓掌。
n3_egg_0495,彼女は有名な歌手です。,她是有名的歌手。
n3_egg_0496,昼は駅前で定食を食べました。,中午在車站前吃了套餐。
n3_egg_0497,朝食にトーストを二枚食べました。,早餐吃了兩片吐司。
n3_egg_0498,掃除用具は倉庫にあります。,清潔用具在倉庫裡。
