level,page,column,entry_no,headword,bracket,ocr_context
N1,751,left,63,まちのぞむ,待ち望む,"63 | まちのぞむ【待ち望む】 / ⑯刀 期待,盼草 / ま   のぞ                   かんせい"
N1,751,right,64,みこみ,見込み,i 64 |みこみ【見込み】 / | 希刻可能性 : 預料・佑計・預定 / | 男見込みが薄い。
N1,751,right,07,やりとげる,遣りし遂げる,"7 |やりとげる【遣りし遂げる】 / i 5っ 徹底做到完,進行到底,完成 / も<ひょう 。 や  と"
N1,751,right,68,ようぼう,要望,"| 68 |ようぼう【要望】 / 。j @:他吃 要求,迫切希前 / ようぼう"
N1,751,right,09,よくぶかい,欲深い,"| e9 | よくぶかい【欲深い】 / i ⑯ 食而無厭,貪心不足的樣子 / よくぶか たの"
N1,752,left,02,あざわらう,喘笑う,02 | あざわらう【喘笑う】    1 / ひと  しっぱい  あざわら             3 。 / 人の失敗を瑞笑う。
N1,752,left,03,あまえる,甘える,"03 | あまえる【甘える】 [ / 自F二 撒嬌;利用...的機會,既然...就  :  : / かあ       あま                     3"
N1,752,left,05,いや(に,嫌(に),05 |いや(に) 【嫌(に) 】           i 1 / %動.硬 不喜歡 ; 厭煩; 不愉快;(俗)太; ;- / きょう             あつ                         :
N1,752,left,06,うぬぼれ,自惚れ,"06 | うぬぼれ【自惚れ】 / 名) 自滿,自負,自大 / ピコ                     :"
N1,752,right,07,かたおもい,片思い,"7 | かたおもい【片思い】 / 單戀,單相思            N1 , / かたおも"
N1,752,right,08,きずつける,傷付ける,"8 | きずつける【傷付ける】       品 / T人3 弄傷;弄出瑕疵,缺陷,毛病,  情 / 痕, 損害,損傷;敗壞"
N1,752,right,,きにくわない,気に食わない,> | きにくわない【気に食わない】 / ' 不稱心;看不順眼 / | 気に食わない奴だ。
N1,752,right,,くわずぎらい,食わず嫌い,") | くわずぎらい【食わず嫌い】 / 沒當過就先說討厭, (有成見而)不 / 歡;故意討厭"
N1,752,right,,けいべつ,軽蔵,"「 | けいべつ【軽蔵】 / :他) 輕視,競視,看不起 / けいべつ  まなざ"
N1,752,right,,けがす,汚す,| けがす【汚す】 / 5 弄髒;拌和 / めい よ  けが
N1,753,left,13,けがらわしい,汚らわしい,"13 |けがらわしい【汚らわしい】 / 二 好像對方的污穢要威染到自己身上 / 一樣航髒,討壓,衝噴"
N1,753,left,14,けがれる,汚れる,14 | けがれる【汚れる】 / 叶っ 髒 / けが    かね
N1,753,left,15,こいする,恋する,"15 | こいする【恋する】 / (分) 戀愛,愛 / 図恋すると女がかわいらしい。"
N1,753,left,16,こうい,好意,16 | こうい【好意】 / 人 好意・ 善意・美意 / こう い   いだ
N1,753,left,17,こうひょう,好評,17 | こうひょう【好評】 / る 好評・稲讃 / こうひょうはつばいちゅう
N1,753,left,18,このましい,好ましい,"18 | このましい【好ましい】 / 有め 因為符合心中的愛好與期誤而喜歡 / 理想的,滿意的"
N1,753,left,19,しこう,嗜好,"19 | しこう【嗜好】 / 嗜好,愛好,興趣 / 752 | 喜歡、討厭"
N1,753,right,21,LU2,恕,i21|LU2【恕】 . / .| 人-凶吃 嫉妒
N1,753,right,22,しぶい,渋い,"| 22 |しぶい【渋い】 / 。 】 勿 澀的;不高興或沒興致,悶閃不樂, / 日    この    しぶ"
N1,753,right,23,たんどく,単独,"| 23 |たんどく【単独】 / (る 單獨行動,獨自"
N1,754,left,26,ねたむ,始む,26 |ねたむ【始む】 / ef 忌妒吃醋;妒恨 / た にん 。 しあわ   ねた              H
N1,754,left,27,はまる,,"27 | はまる                  | / es 吻合,芍入;剛好合適;中計,掉 | / 進;陷入;(俗)沉迷"
N1,754,left,28,はんかん,反感,28 | はんかん【反感】             1 / 名 反感 / はんかん                            :
N1,754,left,30,ぶじょく,傷辱,"30 | ぶじょく【傷辱 / 各色光 侮辱,凌辱         和 / ぶじょ<てき 。 げんどう げきど             3 」"
N1,754,left,31,みぐるしい,見苦しい,"31 | みぐるしい【見苦しい】 / 形 令人看不下去的;不好看,不體面;: ;: / 難看               i"
N1,754,left,32,むかつく,,"32 | むかつく                | / 5 噁心,反胃;生氣,發她     |"
N1,754,right,03,ものずき,物好き,"3 |ものずき【物好き】               2 / ;:形動, 從事或觀看古怪東西 ;也指喜歡    心 / 様的人 : 好奇                          理"
N1,754,right,04,もめる,揉める,"4 |もめる【揉める】 / ョ下ー 發生糾紛 , 擔心"
N1,754,right,05,れんあい,恋愛,5 | れんあい【恋愛】 / :・自サ) 戀愛
N1,754,right,01,かんむりょう,感無量,1 | かんむりょう【感無量】 / 4:形動)(同「威慨無量」)威慨無量
N1,754,right,02,きょうじる,興じる,"2 | きょうじる【興じる】 / 上つ(同「興ずる」)感算有趣・愉快・ / !..‧'自娛',取樂"
N1,755,left,03,くすぐったい,,"03 | くすぐったい / 哆 被搔癢到想發笑的威覺;發癢',癢 / 着的"
N1,755,left,04,こころよい,快い,04 | こころよい【快い】 / 形 高興・愉快 爽快 : (病情)良好 / こころよ 。 かんきょう   そうしゅつう
N1,755,left,05,こっけい,滑稽,05 | こっけい【滑稽】 / 動 滑稽・ 可笑 : 訪諸 / こっけい   かっこう
N1,755,left,06,じゅうじつ,充実,"06 | じゅうじつ【充実】 / 名・自 充實,充沛 / じゅうじつ     ないよう   も    記"
N1,755,left,07,なごやか,和やか,07 | なごやか【和やか】 / 更動 心情愉快 気気和諸 : 和睦 / なご       ふん い き
N1,755,left,08,はずむ,弾む,"08 | はずむ【弾む】 / 人お 跳,蹦;(情緒)高漲;提高(聲音); / (呼吸)急促 凶瑚(狠下心來)花大筆錢買"
N1,755,left,09,ふく,福,09 | ふく【福】 / 名.漢造) 福 * 幸福 ・ 幸紳 / 754 | 悲傷、痛苦
N1,755,right,01,あつりょく,圧力,| o1 |あつりょく【圧力】 / i @ (理)歴力 ; 制伏力 / も   あつりょく 。 かん
N1,755,right,03,うざい,,"| 03 |うざい / | 全 陰鬱,鬱問(「玄2太愉」之略) / :        んき 3了"
N1,756,left,08,がっくり,,"os |がっくり / 中且 頹喪,突然無力地 / くび    た                     $"
N1,756,left,00,きずつく,傷付く,"0 |きずつく【傷付く】 / 5 受傷・負傷: 弄出下交・歓隆・毛 | / 病(威信、名聲等)遭受損害或敗壞,(精"
N1,756,left,10,ぐち,遇痴,"10 | ぐち【遇痴】                         | / @ (無用的 ,於事無補的)牢騷,抱怨 3 / < ち"
N1,756,left,01,くよくよ,,"1 |くよくよ        | / 反自疙 鬧交扭 : 放在(心上,想不開,煩惱 / 図小さいことにくよくよするな。"
N1,756,right,03,こころぼそい,心細い,3 | こころぼそい【心細い】 / 9 因為沒有依靠而威到不安 : 当有把握 N1 / こころぼそ   おも
N1,756,right,04,こどく,孤独,"4 |こどく【孤独】        了 / 5-形動 孤獨,珀單           情 / あべ   じんせい"
N1,756,right,05,こりつ,孤立,5 | こりつ【孤立】 / -自 孤立 / しゅうへ        に >)
N1,756,right,06,せつない,切ない,"6 | せつない【切ない】 / 9 因傷心或眷戀而心中煩問; 難受; / 惱,苦閱"
N1,756,right,07,ぜつぼう,絶望,"7 | ぜつぼう【絶望】 / 自功 絕剖,無誤 / ぜつぼう    年。 。 は 」"
N1,756,right,08,だいなし,台無し,"8 |だいなし【台無し】 / ) 弄壞,毀損,糟踢,完蛋 / けいかく   だい な"
N1,757,left,19,つうせつ,痛切,19 | つうせつ【痛切】 / 動 痛切・深切・争切 / つうせつ   じっかん
N1,757,left,20,とまどい,戸惑い,20 | とまどい【戸惑い】 / 包-自 困惑 不知所措 / と まだ     かく
N1,757,left,21,とまどう,戸惑う,"21 | とまどう【戸惑う】 / 和則五(夜裡醒來)迷迷糊糊,不辨方向 : / 找不到門;不知所措,困惑"
N1,757,left,22,なげく,嘆く,"22 | なげく【嘆く】 / 但天 嘆氣;悲嘆;嘆忱,慨嘆 / ひ うん   なげ"
N1,757,left,23,なさけない,情けない,"23 | なさけない【情けない】 / 形 無情,沒有仁慈心;可憐,悲慘; / 可恥,令人遺做"
N1,757,left,24,なやましい,悩ましい,"24 | なやましい【悩ましい】 / 旬 因疾病或心中有苦處而難過,難受: / 特指性慾受刺激而情緒不安定;煩惱,M"
N1,757,left,25,なやます,悩ます,"25 | なやます【悩ます】 / ⑯ 使煩惱,煩擾,折磨;惱人,迷和人 / 756 | 悲傷、痛苦"
N1,757,right,26,なやみ,人悩み,"| 26 | なやみ【人悩み】 / i @ 煩惱,苦惱,痛苦;病,患病 / 4   なや    そうだん"
N1,757,right,27,なん,難,| 27 |なん【難】 / | 外和困難 : 災・苦難:責難・問難 / H  しょくりょうなん おちい
N1,757,right,28,はかない,,"| 28 |はかない / i ⑱ 不確定,不可靠,渺茫;易變的, / .j 無法長久的,無党"
N1,757,right,30,むなしい,空しい・虚しい,"| 30 |むなしい【空しい・虚しい】 / i 地 沒有內容,空的,空洞的;付出努 / - 力卻無成果,徒然的,無效的(名詞形"
N1,757,right,31,もろい,脆い,"| 31 | もろい【脆い】 / - 1 ⑯ 易碎的,容易壞的,脆的;容易動 / i 威情的,心軟,威情脆弱 ;容易屈服 ,"
N1,758,left,32,ゆううつ,講山,"32 |ゆううつ【講山】       和 / 各:形和 憂鬱,鬱問;愁閃       1 / ゆううつ き ぶん                          :"
N1,758,left,00,繼客世<,莢<,0 |繼客世<【莢<】      和 / em 欺騙 : 混消・騰似        | / かんげん          あざむ                     5
N1,758,left,02,いかり,怒り,"02 |いかり【怒り】        國 / 信憤綴,生氮           1 / 図到りがこみ上げる。"
N1,758,left,03,うっとうしい,,"03 |うっとうしい / 彩 天氣 ,心情等陰鬱不明朗 ;煩厭的, ! / 不痛快的             |"
N1,758,left,04,おそれいる,麗れ入る,"04 | おそれいる【麗れ入る】 | / 時5 真對不起 ; 非常威激; 佩服,認輸; ji / 威到意外 ; 吃不消,為難                 8"
N1,758,left,05,おそれ,恐れ,"05 | おそれ【恐れ】 / 名 害怕,恐刷;擔心,擔憂,疑慮 。 !"
N1,758,right,06,おっかない,,"6 | おっかない                                29 / 9(俗)可怕的,令人害怕的,令人提 心 / 和吊膽的                                   理"
N1,758,right,07,おどす,脅す・威す,7 | おどす【脅す・威す】 / は もの   おど
N1,758,right,08,おどろき,驚き,"8 | おどろき【驚き】 / 驚恐,吃驚,驚愕,震驚"
N1,758,right,09,和碑未又名,怯又人名,"9 |和碑未又名 【怯又人名】 / 下人害怕,懼怕;做惡夢威到害怕"
N1,758,right,00,おびやかす,脅かす,0 | おびやかす【脅かす】 / 五) 威脅 : 威跡・ 蹴距 : 危及・威脅到
N1,758,right,01,かんかん,,1 | かんかん / -形動 硬物相撞聲;火、陽光等炙熱強 / 貌; 大發脾氣     同
N1,759,left,12,きょうい,驚異,12 | きょうい【驚異】 / 」   る 驚異・奇事・驚人的事 / だい し ぜん   きょう い
N1,759,left,13,キレる,,"|   13 | キレる / 軒下つ (俗)突然生氣,發怒 / こ ども"
N1,759,left,14,こりる,懲りる,14 | こりる【懲りる】 / 扎包(因為吃過苦頭)不敢再嘗試 / しっぱい      こ
N1,759,left,15,しょうげき,衝撃,"15 | しょうげき【衝撃】 / 全 (精神的)打擊,衝擊;(理)衝撞 / しょうげき   あた"
N1,759,left,17,各<L-3,音生,"17 |各< L-3【音生】 / 人 牲謾,畜生,動物;(罵人)畜生 / 混帳"
N1,759,left,18,どうよう,動揺,"18 | どうよう【動揺】 / 動搖 ,搖動 ,搖擺;(心神)坏安 / 不平靜 : 異動"
N1,759,right,19,とぼける,惚ける・層ける,| 19 | とぼける【惚ける・層ける】 / . | 全つ (脆筋泌鈍*琶果 装艇*半人
N1,759,right,21,なんと,,"21 |なんと / i 仙) 怎麼',怎樣 / りっぱ にわ"
N1,759,right,22,ののしる人,馬る,。 | 22 | ののしる人【馬る】 / i 5 大聲吵鬧 (@B 野・説寺話
N1,759,right,23,ばかばかしい,馬鹿馬鹿しい,"23 |ばかばかしい【馬鹿馬鹿しい】 / i ⑱ 毫無意義與價值,十分無聊,非當 / i 映春"
N1,760,left,25,はらはら,,25 | はらはら                 1 3 / 、 起時ゆ (樹葉ヽ眼涙水濱等)上共吉早 !。 / 從閃落下貌 非常擔心的樣子     和
N1,760,left,26,はんばつ,反発,"26 |はんばつ【反発】            | 。 / 思員@⑦ 排斥,彈回;抗拒,不接受; !E / 反抗(行情)回升"
N1,760,left,28,ぶきみ,不気味,"28 | ぶきみ【不気味】           1 / Wa (不由得) 令人毛骨悚然,令人害怕 1, / ぶ き み  わら  ごえ  き"
N1,760,left,29,ふふく,不服,29 | ふふく 【不服】 G / 生形 不服従 : 抗議 異議 : 不満意・ ig / 不心服                       :
N1,760,right,,へいこう,閉口,"|へいこう【閉口】 / 中 閉口(無言) ; 為難 ,受不了 ; 認輸     N1"
N1,760,right,,人客允才,操易,"|人客允才【操易】 / 自荔 畏縮 ,退縮,屆服;威到為難, 情 / 到束手無策"
N1,760,right,,めざましい,目覚ましい,| めざましい【目覚ましい】 / 好到令人吃驚的;驚人;突出
N1,760,right,,よくあつ,抑圧,"|よくあつ【抑圧】 / 他ず 壓制,壓迫"
N1,760,right,,わずらわしい,炉わしい,"| わずらわしい【炉わしい】 / 複雜紛亂,非常麻煩;繁雜,繁複"
N1,761,left,01,あしからず,悪しからず,01 | あしからず【悪しからず】 / 還語 .副) 不要見怪;原諒 / 、 りょうしょうねが
N1,761,left,02,おおめ,大目,"02 | おおめ【大目】 / る) 寬恕,饒恕,容忍 / おお め     み"
N1,761,left,03,おしむ,惜しむ,"03 | おしむ【惜しむ】 / 了書 吝惜,捨不得;忱羿,可惜 / ど りょく    お"
N1,761,left,04,かなう,叶う,"04 | かなう【叶う】 / 衝天 適合,符合,合乎;能,能做到 / (希亡等)能實現,能如願以償"
N1,761,left,05,かんベべん,勘弁,"05 | かんベべん【勘弁】 / 饒恕,原諒,容忍;明辯是非 / かんべん"
N1,761,left,06,こうかい,後悔,"06 | こうかい【後悔】 / 後悔,懊悔 / こうかいさき    大"
N1,761,right,07,サンキュー,thank you,io7 |サンキュー【thank you】 / | 囲サンキューカードを出す。 / | 琴寄出威謝卡。
N1,761,right,om,U%w客t\,謝罪,| om | U%w客t\【謝罪】 / 名:自他ず 謝罪;賠禮 / :    しつれい しゃざい
N1,761,right,09,たまう,,"| 9 |たまう / (敬)給,賜予;(接在動詞 / | 連用形下)表示對長上動作的敬意"
