level,page,column,entry_no,headword,bracket,ocr_context
N3,380,right,,ヨーロッパ,Europe,| ヨーロッパ【Europe】             1 / 歐洲                       理 / ヨーロッパへ行く。                地
N3,380,right,,あがる,上がる,"| あがる 【上がる】 / ュ・他五・接尾 ) (效果, 地位 價格等) / 「, 提高;上, 登 ,進入;上漲;提高;"
N3,380,right,,あと,後,"| あと【後】 / 地器位置)後面 後方 : (時間上) / i(距現在)以前:(次序)之後 ,其後;"
N3,380,right,,いち,位置,| いち【位置】 / y置を占める。 / ]據位置。
N3,380,right,,かこう,下降,かこう【下降】 / め下隆・下況 / パラシュートが下降する。
N3,381,left,05,かみ,上,"05 | かみ【上】 / (名 上間・上方・上湾・上半身 ! / 前',過去;開始 ,起源於;統治者 '主人"
N3,381,left,oe,ぎゃく,逆,"oe |ぎゃく【逆】 / 名 ・浅壮) 反,相反',倒;叛逆 / ぎゃく"
N3,381,left,08,さかさ,逆さ,08 | さかさ【逆さ】 / 須(「玄四玄未」的略語)逆 ・倒 '顛倒 / 相反
N3,381,left,09,さかさま,逆様,"09 | さかさま【逆様】 / 名-形動) 逆,倒,顛倒,相反 / うらょたもて   さか         き"
N3,381,left,10,さかのぼる,遡る,"10 | さかのぼる【遡る】 / 上 源 , 犯流面上 : 銘湖 ・ 回湖 / 図 流れをさかのぼる。"
N3,381,right,01,さゆう,を右,"| 1 |さゆう【を右】       | / i (名・他り) 左右方;身邊 '旁邊;左右其詞,   ! / i 支支吾吾 (年齢)大約・上下 ;掌所,"
N3,381,right,42,すいへい,水平,| 42 |すいへい【水平】 / | (名-形水平 平衡・竹定 不旭也本人 / :    いへい 。 お
N3,381,right,03,ぜんご,前後,"| 3 |ぜんご【前後】 / | (名・自拓宅) (空間與時間)前和後'前 / i 後;相繼,先後;前因後果"
N3,381,right,14,せんたん,先端,"14 | せんたん【先端】 / | @@ 頂端,尖端;時代的尖端,時置, / i 流行,前衛"
N3,382,left,07,それる,逸れる,"7 | それる【逸れる】             |上 / (三二 偏離正軌,歪向一旁;不合調, !胃 / 回話がそれる。                2"
N3,382,left,18,たいら,平ら,"18 | たいら【平ら】             1 / 宕到) 平 平坦  (山司的)平原 平地: ; 廊 / (非正坐的)隨意坐,盤腿作;平靜,坦然 .…"
N3,382,left,09,ちてん,地点,9 | ちてん【地点】               1 / @ 地量                      1 / つうか ちてん                                :
N3,382,left,20,ちゅうおう,中央,"20 | ちゅうおう【中央】      | / る中心,正中 中心中 中央首都 ほ.… / ちゅうおう   お                      :"
N3,382,left,21,ちゅうかん,中間,"21 |ちゅうかん【中間】           1 / '兩者之間;(事物進行的)中途, 順 / 加中間左取名,             | 課"
N3,382,right,,つうか,通過,"|つうか【通過】                     13 / -邊め 通過 ,經過;(電車等)駛過;(議 毅 / 、考試等)通過,過關,合格               、"
N3,382,right,,とうちゃく,到着,"| とうちゃく【到着】 / 上の 到達,抵達 / もくてき ち    とうちゃく"
N3,382,right,,どく,退く,"| どく【退く】 / 5 讓開,離開,躲開 / はや   しっ"
N3,382,right,,どける,退ける,| どける【退ける】 / つ) 移開 / いし
N3,382,right,,はす,終,"| はす【終】 / (方向)斜的,和歪斜 / >ち 。 はす よこぎ"
N3,383,left,29,はん,反,"29 | はん【反】 / (旬・基革) 反,反對;(哲)反對命題;犯規 / 人    [0"
N3,383,left,30,ひだりがわ,左側,"30 | ひだりがわ【左側】 / る 左邊,左側 / ひだりがわ   なら"
N3,383,left,31,ひっくりかえる,引っくり返:,"31 | ひっくりかえる【引っくり返: / (時) 翻倒,顛倒,翻過來;逆轉,: / 倒過來                   加"
N3,383,left,32,ふち,縁,"32 | ふち【縁】 / @ 邊緣,框,榴,旁側 / め がね   ふち"
N3,383,left,33,ふりむく,振り向く,"33 | ふりむく【振り向く】 / (自五) (向後)回頭過去看;回顧,理晤 / かのじょ    じ ぶん   ほう    ふ     む"
N3,383,left,34,へいこう,平行,34 | へいこう【平行】 / (名・自サ) (敷) 平行 : 並行 / へいこうせん    お
N3,383,right,36,ほうこう,方向,~ 136 |ほうこう【方向】 / | @ 方向 方針 / :   ほうるう  か
N3,383,right,37,まがりかど,曲がり角,~ 37 |まがりかど【曲がり角】 / )】; る 街角 : 轉折點 / 上  3   ま  、  かど 千本
N3,383,right,09,みぎがわ,右側,.. | s9 | みぎがわ【右側】 / i @ 右側・右方 / 5  みぎがわ ゆうびんきょく 。 み
N3,383,right,40,むかう,向かう,"1 40 |むかう【向かう】 / i () 向著,朝著;面向 往…去""内 / | 去;趨向,轉向"
N3,384,left,04,むき,向き,"4 |むき【向き】                時 / 為方向;適合'合乎;認真 ,慎重其事; / @ 條,超向:(該方面的)人,人們 |"
N3,384,left,42,めじるし,目印,"42 | めじるし【目印】                | 。 / 人目標,標記,記號                         | / 加自生記名,。        |"
N3,384,left,04,もどす,戻す,"4 |もどす【戻す】 / (是-5) 退還,歸還;送回,退回; 3; / 使倒退;(經)市場價格急境回升         :"
N3,384,right,04,やじるし,矢印,"4 | やじるし【矢印】          N2 / り (標示去向、方向的)箭頭,箭形符號 / やじるし 。 ほうこう すす"
N3,384,right,05,りようたん,両端,5| りようたん【両端】                 地 / 方
N3,385,left,01,かいいん,会員,o1 | かいいん【会員】 / る 瀬上員 / かいいんせい
N3,385,left,02,かいかん,会館,02 | かいかん【会館】 / る 會館 / し みんかいかん   つく
N3,385,left,03,かかり,係・係り,03 | かかり【係・係り】 / 含 負責携任某工作的人 : 開障・ 牽隊 / んないがかり              あ
N3,385,left,04,かしだし,貸し出し,04 | かしだし【貸し出し】 / @@ (物品的)出借 * 出租 :(金銭的)貸ヵ / 借出
N3,385,left,05,かんちょう,官庁,05 | かんちょう【官庁】 / 包 政府機開 / かんちょう   二上
N3,385,right,97,きぎょう,企業,| 97 |きぎょう【企業】 / … ! 會企業;籌辦事業
N3,385,right,08,けんがく,見学,| os | けんがく【見学】 / … 1 (-他め 參觀
N3,385,right,09,けんちく,建築,"| 9 | けんちく【建築】 / … 1 他2建築,建造"
N3,385,right,40,こうそう,高層,| 40 | こうそう【高層】 / i 高空高所層 : 高層
N3,386,left,12,こや,小屋,12 | こや【小屋】                       圖 / 今簡隔的小房 '茅舍;(演劇、馬戲等的) | 斉 / 棚子; 齊全                              1
N3,386,left,03,せつび,設備,"3 | せつび【設備】                    i 麻 / 設備,裝設,裝設 / せつび ととの                           ミ"
N3,386,left,14,センター,center,14 | センター 【center】  01 / @ 中心機構 : 中心攻 : (棒球)中場 。!@ / こくさいこうりゅう             せっ ち            :
N3,386,left,,でいりぐち,出入り口,% | でいりぐち【出入り口】    1 / 較出入り口に立つ。 / 還站在出入口。            i 社
N3,386,right,,ふんすい,噴水,| ふんすい【噴水】                     4 / 水; (人工)噴泉          内 / んすい   もう                                       ヽ
N3,386,right,,やくしょ,役所,"| やくしょ【役所】 / 署,政府機關 / くしょ   つと"
N3,386,right,,おとしもの,落とし物,| おとしもの【落とし物】 / 下慎遺失的東西 / お       もの   とど
N3,386,right,,きょく,局,|きょく【局】 / 把尾) 房間・屋子 (官署 報社)局・ / 特指郵局 ・廣播電坪 : 局面 ・局勢 :
N3,386,right,,クラブ,club,"|クラブ【club】 / 俱樂部,夜店; (學校)課外活動, / 活動            ぞう か"
N3,387,left,04,こうしゃ,校舎,04 | こうしゃ【校舎】 / る 校舎 / こうしゃ   し   か
N3,387,left,05,さかば,酒場,"05 | さかば【酒場】 / る 酒館,酒家, 酒i / {   1  か  はじ"
N3,387,left,oe,じいん,寺院,oe | じいん【寺院】 / @ 寺院 / じ いん   さんばい
N3,387,left,07,してん,支店,07 | してん【支店】 / @ 分店 / し てん  地
N3,387,left,08,しゅくはく,宿泊,08 | しゅくはく【宿泊】 / 名・自ず) 投宿 住宿 / しゅくはく
N3,387,left,09,しょてん,書店,09 | しょてん【書店】 / 遙 書店 : 出版社 書局 / しょてん  まわ
N3,387,left,10,しろ,城,"10 | しろ【城】 / 名 城,城堡; (自己的)權力範圍, / 力範圍"
N3,387,right,11,すいしゃ,水車,| 11 | すいしゃ【水車】 / る@水車
N3,387,right,,万客(\,滿在,"| |万客(\【滿在】 / .. | @-自禾) 旅居,逗留,停留"
N3,387,right,04,てんぼうだい,展望,| 4 | てんぼうだい【展望】 / | @ 瞭堂台             |
N3,387,right,16,とめる,泊める,"| 16 | とめる【泊める】       「 / iF-)(讓...)住,過夜;(讓旅客)投生,"
N3,388,left,17,びよういん,美容院,"17 | びよういん【美容院】       | / @ 美容院, 著了        1 / 國美容院[~行<。        1・"
N3,388,left,08,ビルディング,building,8 | ビルディング【building】 5 / る 建築物                 i 上 / あぁあさひ 、     、 .。 ちんたい       :
N3,388,left,09,ボーイ,boy,"9 | ボーイ 【boy】            6 / 全少年,男孩;男服務員       1 / よ           $"
N3,388,left,20,ほり,堀,20 | ほり【堀】                1 / @潮染・幸溝 護城河        i【 / ほり  かこ                    : 尋
N3,388,left,21,まちあいしつ,待合室,21 |まちあいしつ【待合室】 is / @ 候車室・候診室 ・ 等修室      i / えき 。 まちあいしつ ま              :
N3,388,left,02,まどぐち,窓口,"2 |まどぐち【窓口】           | / 人(銀行,郵局,機關等)窗口;(與外 / 和交涉的)管道 ,窗品"
N3,388,right,,ゆうえんち,遊園地,| ゆうえんち 【遊園地】             四 / 遊樂坦               龍 / ゆうえん ち    あそ                                  w
N3,388,right,,ようちえん,幼稚園,|ようちえん【幼稚園】 / 幼稚轅 / よう ち えん   はい
N3,388,right,,りょう,寮,|りょう【寮】 / -漠告) 宿舍(狹指學生、公司宿舍) : / 室;別墅
N3,388,right,,口E一,lobby,"|口E一【lobby】 / (飯店、電影院等人潮出入頻繁的建 / 物的)大廳,門廳;接待室,休息室,"
N3,388,right,,いりょう,医療,| いりょう【医療】 / 醫療 / い りょう   ていきょう
N3,389,left,02,えいせい,衛生,02 | えいせい【衛生】 / る 衛生 / ょうえいせい  い しじ
N3,389,left,03,きゅうしん,休診,03 | きゅうしん【休診】 / (名・他サ) 停診 / にちようきゅうしん
N3,389,left,04,げか,外科,04 | げか【外科】 / 色) (醫)外科 / げ か い そだ
N3,389,left,05,しんさつ,診察,05 | しんさつ【診察】 / (名・他す) (腎)診察 診断 / しんさつ   う
N3,389,left,06,しんだん,診断,06 | しんだん【診断】 / (名・他サ) (醫)診斷; 判斷 / しんだん で
N3,389,left,07,せいけい,整形,07 | せいけい【整形】 / 遙' 整形 / せいけい げ か    み
N3,389,left,08,ないか,内科,08 | ないか【内科】 / 名 (醫)內科 / 388 | 商店
N3,389,right,oo,フリー,free,"| oo | フリー【free】 / .| 名-形一) 自由 ,無拘束 ,不受限制;免費; / i 無所屬;自由業"
N3,389,right,40,みまい,見舞い,"40 | みまい【見舞い】 / | 全探望,慰問;昔受,挨(打) ,遭受(不) / | 圖見舞(AMIEUVA<。"
N3,389,right,,みまう,見舞う,| | みまう【見舞う】 / (人 訪問 ・看掌 : 問候・探党 渡受・ / | 蒙受(災害等)
N3,389,right,01,いちば,市場,"| 01 |いちば【市場】 / | @@ 市場,商場 / 品   うおいち ば たいへんこんざつ"
N3,389,right,02,いてん,移転,"| 02 |いてん【移転】 / | (名・自他り) 韓移位置 搬家 : (樺力等) / .i 轉交,轉移"
N3,390,left,00,かんばん,看板,"0 | かんばん【看板】               1 / @ 招牌;牌子,幌子;(店舖)關門, !C / 停止營業時間             i("
N3,390,left,05,きっさ,喫茶,05 |きっさ【喫茶】              i4 / @ 喝茶・喫茶・飲茶         1 G / きっ さ てん   ま    あ                       : ヒ
N3,390,left,06,きょうどう,共同,06 | きょうどう【共同】    1 / @- 和) 共同 / きょうどう けいえい                  i 1
N3,390,left,07,ぎょうれつ,行列,"07 |ぎょうれつ【行列】       i / 入貶 行列, 隊伍,列隊;(數)矩陣 | / ょうれつ                       :"
N3,390,left,98,クリーニング,cleaning,98 |クリーニング 【cleaning】  1 / を-人 (洗衣店)洗滌            |* / 較クリーニングに出す。     | 1
N3,390,right,,サービス,service,"|サービス 【service】                   機 / ~ 生後服務 服務 ,接待 ,侍候; 關 / 店)廉價出售,附帶贈品出售     位"
N3,390,right,,しな,品,| しな【品】 / -提尾) 物品東西 : 商品・貨物 : (物 / 的)質量・品質 : 品種種類 : 情況
N3,390,right,,しまい,仕舞い,"| しまい【仕舞い】 / 終了 末尾停止 ,休止;閉店;賣光; / 妝,打扮"
N3,390,right,,シャッター,shutter,| シャッター【shutter】 / 鐵捲門;照相機快門
N3,390,right,,しょうてん,商店,| しょうてん【商店】 / 商店 / しょうてん   た   なら
N3,391,left,15,じょうとう,上等,15 | じょうとう【上等】 / (名・形動) 上等・優質 祖好・人人満* / しょうとう   しな   つか
N3,391,left,17,ずらり(と,,17 | ずらり(と) / 則 一排排・一大排 一長排 / いし            なら
N3,391,left,18,そばや,蕎麦屋,18 | そばや【蕎麦屋】 / 名 蕎麥麵店 / そ ば や  ちゅうしょく   を
N3,391,left,19,つとめる,努める,"19 | つとめる【努める】 / (他下一) 努力,為“‧:上奮鬥,盡力;勉強妨 / 回生一弓久世蒡的名,"
N3,391,left,20,ていきゅうび,定休日,20 | ていきゅうび【定休日】 / 名 (商店 機關等)定期公休日 / ていきま$う      か
N3,391,right,21,でむかえる,出迎える,| 21 | でむかえる【出迎える】 / i (他下二) 迎接 / 1! 。 きゃ< えき でわか
N3,391,right,23,とうじょう,登場,| 23 | とうじょう【登場】 / | (劇)出場 登台・上場演出:( / | 的作品人物 産品)登場出現
N3,391,right,24,ひきとめる,引き止める,"| 24 | ひきとめる【引き止める】 / iF 留,挽留;制止,拉信 / :  きゃく  ひ   ーー"
