level,reading,writing,page,column,entry_no,needs_review,review_reason,ocr_headword,ocr_bracket,ocr_context
N2,きょうふ,恐怖,498,left,01,,,きょうふ,恐怖,"1 |きょうふ【恐怖】           1【 / 各自分 恐怖,害怕         i"
N2,くじょう,苦情,498,left,03,,,くじょう,苦情,"3 |くじょう【苦情】       員 / 人 不平,抱怨                  者"
N2,くだらない,下らない,498,left,04,,,くだらない,下らない,4 | くだらない【下らない】 / (Wm- 無償休・無乳・不下...   1 |
N2,こうけい,光景,498,left,05,,,こうけい,光景,5 | こうけい【光景】 / る 景象・情況場面・様子
N2,こわがる,怖がる,498,right,,,,こわがる,怖がる,| こわがる【怖がる】              29 / 五) 害怕                                  心 / ば      こわ                            理
N2,さいなん,災難,498,right,,,,さいなん,災難,"| さいなん【災難】 / ) 災難,災禮 / さいなん   あ"
N2,てんかい,展開,498,right,00,,,てんかい,展開,0 | てんかい【展開】 / a・他サ・自サ) 開展・ 打開 : 展現 : 准展 : / 隊形)散開
N2,どなる,怒鳴る,498,right,01,,,どなる,怒鳴る,"1 | どなる【怒鳴る】 / 五) 大聲喊叫,大聲申訴 / じょ     ど な"
N2,なんで,何で,498,right,02,,,なんで,何で,"2 | なんで【何で】 / 為什麼,何故 / 何で文句ばかりいうんだ。"
N2,にくい,憎い,499,left,23,,,にくい,憎い,"23 | にくい【憎い】 / 密 可憎,可惡;(說反話)漂亮,令人 / 14       佩服"
N2,にくむ,憎む,499,left,24,,,にくむ,憎む,"24 | にくむ【憎む】 / (氏五) 憎恨,厭惡;嫉妒 / せんそう  にく"
N2,のでぞく,除く,499,left,25,,,のでぞく,除く,"25 | のでぞく【除く】 / (4五) 消除 ,刪除,除外 ・劇除:除了... / ...除外 : 殺死"
N2,はんばつ,反発,499,left,26,,,はんばつ,反発,"26 | はんばつ【反発】 / (名・他サ・自サ) 回彈,排斥;拒絕,不# / 受;反攻,反抗"
N2,びっくり,,499,left,27,1,blank_writing,びっくり,,"27 | びっくり / 量・自す) 吃驚,嚇一跳 / き"
N2,まねく,招く,499,left,28,,,まねく,招く,"28 | まねく【招く】 / “五, (搖手、點頭)招呼; 招待,宴請 / わざねわ    まね"
N2,みょう,妙,499,right,29,,,みょう,妙,"| 29 | みょう【妙】 / 1 (名.形動‧漢造) 奇怪的異常的不可思     7 / | 議;格外,分外;妙處'奧妙;巧妙"
N2,めったに,減多に,499,right,30,,,めったに,減多に,"| 30 | めったに【減多に】 / | 食(後接否定語)不常,很少 / | 國約2太所奶必太tv"
N2,ありがたい,有り難い,499,right,01,,,ありがたい,有り難い,"| 01 | ありがたい【有り難い】 / | @ 難得,少有;值得威謝,威激,值得 / :              ちょうだい"
N2,いわい,祝い,499,right,02,,,いわい,祝い,| 02 | いわい【祝い】 / ; る) 祝賀 ・慶祝 : 賀宰 : 慶祝活動 / 5      いわ     の
N2,うらみ,恨み,499,right,03,,,うらみ,恨み,| 03 |うらみ【恨み】 / ; 信) 恨・急・女恨 / うら     か
N2,うらむ,恨む,499,right,04,,,うらむ,恨む,"| 04 |うらむ【恨む】 / i (五) 抱怨,恨 : 感到遺城,可惜;雪恨,"
N2,おわび,お詫び,500,left,08,,,おわび,お詫び,os |おわび【お詫び】             i! / 回お詫びを言う。 / 講道球・ (
N2,おん,恩,500,left,00,1,duplicate_reading,おん,恩,0 |おん【恩】                (8 / る 因情 '恩 / 庫賣人情。              i(
N2,おんけい,恩恵,500,left,07,,,おんけい,恩恵,"07 | おんけい【恩恵】 / “恩惠,好處,恩賜 / 回軒恵を受ける。"
N2,くやむ,悔やむ,500,left,,,,くやむ,悔やむ,"| くやむ【悔やむ】 / 全) 懊悔的,後悔的        : / か こ あやま    <"
N2,こう,請う,500,left,,1,duplicate_reading,こう,請う,"% | こう【請う】 / 人5) 請求,希前 / ゆる    如"
N2,ほこり,誇り,500,right,,1,duplicate_reading,ほこり,誇り,"| ほこり【誇り】 / 自豪, 自尊心;矣做,引以為榮    N2"
N2,ほこる,誇る,500,right,,,,ほこる,誇る,"|ほこる【誇る】                    威 / 瑟) 誇耀,自豪           情"
N2,わびる,詫びる,500,right,,1,reading_auto_cleaned,わびる人,詫びる,"| わびる人【詫びる】 / 大) 道歉,賠不是,謝罪"
N2,あるいは,或いは,501,left,01,,,あるいは,或いは,"01 | あるいは【或いは】 / 情-罰) 或者,或是,也許;有的',有時 / ちち          はは   しゅっせき"
N2,あれこれ,,501,left,02,1,blank_writing,あれこれ,,"02 | あれこれ / @ 這個那個,種種 / かんが"
N2,あんい,安易,501,left,03,,,あんい,安易,"03 | あんい【安易】 / 名・形動) 容易,輕而易舉;,安逸,舒適, / 遊手好閒"
N2,いだく,抱く,501,left,04,,,いだく,抱く,04 | いだく【抱く】 / (人五) 抱 : 懐有・ 懐抱 / ぎもん いだ
N2,うかぶ,浮かぶ,501,left,05,,,うかぶ,浮かぶ,"05 | うかぶ【浮かぶ】 / (自五) 漂 * 浮起 : 想起 ,浮現,露出;(佛 / 超度;出頭,擺脫困難"
N2,思考,,501,left,00,1,blank_writing;unexpected_reading_chars;suspicious_reading,思考,,500 | 思考
N2,おそらく,恐らく,501,right,0e,,,おそらく,恐らく,| oe | おそらく【恐らく】 / i 便 恐司・或許・邊可能
N2,およそ,凡そ,501,right,07,,,およそ,凡そ,"| o7 | およそ【凡そ】 / (名・形動・硬) 大概 ,概略;(一句話之開頭)"
N2,かてい,仮定,501,right,08,,,かてい,仮定,"| 08 | かてい【仮定】 / | @-字假定,假設"
N2,きっかけ,切っ掛け,501,right,10,,,きっかけ,切っ掛け,"| 10 |きっかけ【切っ掛け】 / | 會 開端,動機,契機"
N2,こうじつ,ロ実,502,left,03,,,こうじつ,ロ実,"。 3 |こうじつ【ロ実】      | / 全藉口,口實 / こうじつ| つくぐ           :"
N2,しそう,思想,502,left,04,,,しそう,思想,4 |しそう【思想】          | / 、 @思想 / |   とうようしそう まな           3
N2,そうぞう,創造,502,left,15,,,そうぞう,創造,15 | そうぞう【創造】         | / る -他め) 創造 / そうぞうりk<             1
N2,てっきり,,502,left,16,1,blank_writing,てっきり,,16 | てっきり        | / 仙一定・ 必然 : 果然 思 / 図てっきり晴れると思った。   |
N2,はたして,果たして,502,right,17,,,はたして,果たして,"17 |はたして【果たして】 / 出 果然,果真            N2 / 果たして成功するのだろうか.       區"
N2,はっそう,発想,502,right,18,,,はっそう,発想,18 | はっそう【発想】            語 / 名・自他サ) 構想 主意 : 表建 表現:(音 ” 言 / 樂)表現
N2,りそう,理想,502,right,19,,,りそう,理想,19 | りそう【理想】 / 名) 理想 / 較 理想を抱く。
N2,あいにく,生憎,502,right,01,,,あいにく,生憎,"01 | あいにく【生憎】 / 加.形勁 不巧,偏信 / せんやく"
N2,あらためて,改めて,502,right,02,,,あらためて,改めて,02 | あらためて【改めて】 / 動 重新;再 / あらた     ねど
N2,いらい,依頼,502,right,03,1,duplicate_reading,いらい,依頼,03 | いらい【依頼】 / me) 委託請求信人 / 依頼から提供してもらう。
N2,おうじる・おうずる,応じる・ 。 応ずる,503,left,04,1,reading_auto_cleaned,おうじる・おうずる人,応じる・ 。 応ずる,"04 | おうじる・おうずる人【応じる・ / 。 応ずる】 / ]    上ー) 響應)答應;允應,滿足;適應"
N2,かん,勘,503,left,05,1,duplicate_reading,かん,勘,"05 | かん【勘】 / る 直覺,第六威;領悟力 / 団勤が鈍い。"
N2,きのせい,気の所為,503,left,0e,,,きのせい,気の所為,oe | きのせい【気の所為】 / (到二 神經過敏 ; 心理作用 / )     )
N2,くべつ,区別,503,left,07,,,くべつ,区別,"07 | くべつ【区別】 / (名・他ず) 區別,分清 / く べつ   つ"
N2,けつだん,決断,503,left,08,,,けつだん,決断,"08 | けつだん【決断】 / | 9 果斷明確地做出決定,決斷 / けつだん   しる"
N2,けってい,決定,503,left,09,,,けってい,決定,09 | けってい【決定】 / 名目他す) 決定 ・ 確定 / けってい   ま
N2,げんかい,限界,503,left,10,,,げんかい,限界,"10 | げんかい【限界】 / 色 界限,限度,極限 / 502 | 判斷(1)"
N2,判斷(1,,503,left,02,1,blank_writing;unexpected_reading_chars;suspicious_reading,判斷(1,,502 | 判斷(1)
N2,只和上3,檢討,503,right,11,1,unexpected_reading_chars;suspicious_reading,只和上3,檢討,"| 11 |只和上3【檢討】 / | (名・他す) 研討,探討;審核 / けんとう 加可"
N2,こうりょ,考慮,503,right,12,,,こうりょ,考慮,| 12 |こうりょ【考慮】 / i (名・他) 考慮 / :   あいて たちば こうりょ
N2,ざっと,,503,right,04,1,blank_writing,ざっと,,"| 4 |ざっと / ; 個)粗略地科略地・大購上的 : (佑計) / - 1 大概,大略;潑水獎"
N2,しんよう,信用,503,right,15,,,しんよう,信用,"15 | しんよう【信用】 / | (名-他す) 堅信 '確信;信任 ,相信;信用, / i 信譽;信用交易,非現款交易"
N2,しんらい,信頼,503,right,16,,,しんらい,信頼,"| 16 | しんらい【信頼】 / “| G@-他9信賴,相信 / :    しんらい あつ"
N2,せい,,504,left,18,1,blank_writing;duplicate_reading,せい,,"18 |せい                   1 / 原因,緣故,由於 ;歸咎     し / ひと"
N2,そのため,,504,left,09,1,blank_writing,そのため,,9 |そのため         軒 / 人 (表原因) 正是因為這樣..: / でん わ     で                     日
N2,それなのに,,504,left,21,1,blank_writing,それなのに,,"21 |それなのに        2 / 、 人 雖然那樣,儘管如此       i( / 、四それなのにこの対応はひどい。"
N2,それなら,,504,left,02,1,blank_writing,それなら,,"2 |それなら         | / ー。 要是那様 ・那様的話・如果那様 ji, / |【"
N2,だけど,,504,right,03,1,blank_writing,だけど,,"3 | だけど                 30 / 剛) 然而,可是,但是         思 / びん すす               考"
N2,だって,,504,right,04,1,blank_writing,だって,,"4 | だって / 舞動) 可是,但是,因為 : 即使時 / 算是"
N2,だとう,妥当,504,right,,,,だとう,妥当,"| だとう【妥当】 / に 形動-自す) 妥當,穩當,妥善"
N2,ためす,試す,504,right,,,,ためす,試す,"| ためす【試す】 / 孟) 試,試驗,試試"
N2,だんてい,断定,504,right,,,,だんてい,断定,"| だんてい【断定】 / -他ず) 斷定,判斷"
N2,ちがいない,違いない,505,left,29,,,ちがいない,違いない,"29 | ちがいない【違いない】 / ,) 一定是,肯定',沒錯,的確是 / あめ   ふ      ちが"
N2,どうせ,,505,left,30,1,blank_writing,どうせ,,"30 | どうせ / 入 (表示沒有選擇餘地)反正,總歸就 / 是,無論如何"
N2,ところが,,505,left,31,1,blank_writing,ところが,,"31 | ところが / (把、搓助) 然而,可是,不過 ;一..‧,剛要 / 圏ところがそううまくはいかない。"
N2,はんだん,判断,505,left,32,,,はんだん,判断,32 | はんだん【判断】 / (名・他サ) 判斷; 推断 推測 : 占ト / はんだん
N2,むし,無視,505,left,33,,,むし,無視,"33 | むし【無視】      ] / 忽視,無視,不顧"
N2,もちいる,用いる,505,left,34,,,もちいる,用いる,"34 | もちいる【用いる】 / (個ち) 使用 : 採用 ・ 採納 任用 , 録用 / いけん もち"
N2,理解,,505,left,04,1,blank_writing;unexpected_reading_chars;suspicious_reading;duplicate_reading,理解,,504 | 理解
N2,やむをえない,やむを得ない,505,right,35,,,やむをえない,やむを得ない,"| 35 | やむをえない【やむを得ない】 / i 號 不得已的,沒辦法的             6"
N2,あらゆる,有らゆる,505,right,01,,,あらゆる,有らゆる,"01 | あらゆる 【有らゆる】 / ; (之體) 一切,所有"
N2,いけん,異見,505,right,02,,,いけん,異見,| 02 | いけん【異見】 / i (名・他) 不同的意見 ・ 不同的見解*異議
N2,かいしゃく,解秋,505,right,03,,,かいしゃく,解秋,i 03 | かいしゃく【解秋】 / (名・他 解程・理解・説明
N2,かんねん,観念,505,right,04,,,かんねん,観念,"04 | かんねん【観念】 / (名 ・自他す) 觀念;決心;斷念,不抱希並"
N2,けっきょく,結局,506,left,09,,,けっきょく,結局,"9 |けっきょく【結局】     1. / | る 結果,結局;最後,最終,終究 / けっきょく"
N2,けんかい,見解,506,left,08,,,けんかい,見解,08 | けんかい【見解】         1 / る 見解・意見                  1・ / けんかい ちが                  4
N2,こうてい,育定,506,left,00,1,duplicate_reading,こうてい,育定,"0 | こうてい【育定】          | / る-ず) 肯定,承認               1・ / こうていてき 。 いけん い            :"
N2,こうもく,項目,506,left,,,,こうもく,項目,"|こうもく【項目】       | / る 文章項目 ,財物項目;(字典的)詞條, ji. / 條目                      1"
N2,こころえる,心得る,506,right,01,,,こころえる,心得る,"1 | こころえる【心得る】 / 下っ) 懂得 ,領會 ,理解;有體驗;答應, _N2 / 人允記在心上的                            30"
N2,さすが,流石,506,right,02,,,さすが,流石,"2 | さすが【流石】                    言 / 上形) 真不愧是,果然名不虛傳;雖 / $'',不過還是;就連..:也都,甚至"
N2,しょうち,承知,506,right,03,,,しょうち,承知,"3 | しょうち【承知】 / 本  同意 ,贊成 ,答應;知道;許可, / 同  しょう ち    とお"
N2,そうい,相違,506,right,04,,,そうい,相違,"4 | そうい【相違】 / 自7不同,懸殊,互不相符 / じ じつ   そう い"
N2,そうっと,,506,right,05,1,blank_writing,そうっと,,5 | そうっと / ) 情情地(同「そっと」) / ひ みつ              う あ
N2,たんなる,単なる,507,left,17,,,たんなる,単なる,"17 | たんなる【単なる】 / (間) 僅僅,只不過 / たん     こう き しん"
N2,たんに,単に,507,left,18,,,たんに,単に,"18 | たんに【単に】 / 祝 單,只,僅 / たん わす      、    6"
N2,ちゅうしょう,抽人象,507,left,19,,,ちゅうしょう,抽人象,19 | ちゅうしょう【抽人象】 / (名 ・他ず) 抽象 / ちゅうしょうてき   がいねん    り かい
N2,ひかく,比較,507,left,20,1,reading_auto_cleaned,ひかく人,比較,20 | ひかく人【比較】 / (名-他ず) 比 比較 / 図比較にならない。
N2,ひかくてき,比較的,507,left,21,,,ひかくてき,比較的,21 | ひかくてき【比較的】 / 比較地 / ひ かくてき            もんだい
N2,ぶんるい,分類,507,left,22,,,ぶんるい,分類,"22 | ぶんるい【分類】 / (る:人の 分類,分門別類 / ぶんるいひょう  >ム3"
N2,理解,,507,left,06,1,blank_writing;unexpected_reading_chars;suspicious_reading;duplicate_reading,理解,,506 | 理解
N2,べつ,別,507,right,23,,,べつ,別,"| 23 | べつ【別】 / ; (名-形動.漢造) 分別, 區分;分別 / 上    いじゃ 。 べつ あき"
N2,まさに,,507,right,24,1,blank_writing,まさに,,"| 24 |まさに / i 食) 真的,的確,確實 / :        きみ い    とお"
N2,みかた,見方,507,right,25,1,duplicate_reading,みかた,見方,"| 25 | みかた【見方】 / | @ 看法,看的方法 : 見解 想法 / み かた  ちが"
N2,めいかく,明確,507,right,27,,,めいかく,明確,| 27 |めいかく【明確】 / | (有一) 明確・準確 / 3   めいかく こた
N2,もしも,,507,right,28,1,blank_writing,もしも,,"| 28 |もしも / i 名 (強調)如果,萬一,倘若   す / :                     あん   NR"
